OBJECTID;COD_EMPRES;COD_FUNDO;NOM_FUNDO;COD_EMP_PR;COD_EMP__1;COD_FUN_OP;COD_SUBGER;DSC_SUBGER;COD_Z_ADM_;DSC_Z_ADM_;NOM_Z_ADM_;COD_S_ADM_;DSC_S_ADM_;NOM_S_ADM_;COD_Z_PROD;DSC_Z_PROD;NOM_Z_PROD;COD_TIPO_P;DSC_TIPO_P;COD_REGION;NOM_REGION;COD_PROVIN;NOM_PROVIN;COD_COMUNA;NOM_COMUNA;N_ID_COMPL;DSC_COMPLE;N_ID_RESTR;C_DSC_REST;N_ID_BARRI;C_NOM_BARR;C_SIMBOLOG;F_LATITUD;F_LONGITUD;SUP_ACTUAL;FECHA_CART;ID_FUNDO;SHAPE_Leng;SHAPE_Area;Area;Barrio;NCR;COD_NCR;JefeSector
2280;90;511;LA PITRA;90;90;0;1;NORTE;13;CONCEPCION;CARDENAS SAAVEDRA BEATRIZ SOLANGE;3;SANTA JUANA;VALLADARES ARAUJO MAURICIO ALEJANDRO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;3;CONCEPCION;461;SANTA JUANA;3;BAJO;1;SIN CONDICIONES;5;CONCEPCION;#70AD47;-37.33864500000;-73.05730500000;110.52000000000;;255;10623.19551490000;1104147.37125000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2281;90;512;HIJUELAS LOS RIOS;90;90;90;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;3;LOS BARROS;CAROLINA ANDREA VALENZUELA IBARRA;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.45289100000;-73.01073900000;135.20000000000;;256;10332.54240670000;1351964.52535000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2291;90;523;LA MONJA;90;90;0;1;NORTE;13;CONCEPCION;CARDENAS SAAVEDRA BEATRIZ SOLANGE;3;SANTA JUANA;VALLADARES ARAUJO MAURICIO ALEJANDRO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;3;CONCEPCION;461;SANTA JUANA;3;BAJO;1;SIN CONDICIONES;5;CONCEPCION;#70AD47;-37.43971900000;-73.02512800000;290.00000000000;;266;9276.27468608000;2899996.67920000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2292;90;524;EL SAUCE;90;90;0;1;NORTE;13;CONCEPCION;CARDENAS SAAVEDRA BEATRIZ SOLANGE;3;SANTA JUANA;VALLADARES ARAUJO MAURICIO ALEJANDRO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;3;CONCEPCION;461;SANTA JUANA;3;BAJO;1;SIN CONDICIONES;5;CONCEPCION;#70AD47;-37.36279300000;-72.95675600000;329.88000000000;;267;12427.77914180000;3297530.31750000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2294;90;527;LOS RIOS II;90;90;90;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;3;LOS BARROS;CAROLINA ANDREA VALENZUELA IBARRA;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.45373200000;-73.00874100000;29.37000000000;;269;3855.90356394000;293367.50640000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2297;90;530;LA ESPERANZA LOTE 2;90;90;0;1;NORTE;13;CONCEPCION;CARDENAS SAAVEDRA BEATRIZ SOLANGE;3;SANTA JUANA;VALLADARES ARAUJO MAURICIO ALEJANDRO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;3;CONCEPCION;461;SANTA JUANA;3;BAJO;1;SIN CONDICIONES;5;CONCEPCION;#70AD47;-37.30598400000;-73.03358700000;58.06000000000;;272;6251.65000981000;581161.64360000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2304;90;537;EL EUCALIPTUS;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.56852700000;-73.07844600000;11.66000000000;;279;1858.42049450000;116917.05985000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2305;90;538;EL SALTO;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.56465100000;-73.08182500000;80.18000000000;;280;4906.32982824000;802270.42815000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2307;90;540;EL ENCANTO;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.51293500000;-73.08976900000;3141.98000000000;;282;49769.25619140000;31422439.97800000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2309;90;543;CERRO NEGRO;90;90;0;1;NORTE;13;CONCEPCION;CARDENAS SAAVEDRA BEATRIZ SOLANGE;3;SANTA JUANA;VALLADARES ARAUJO MAURICIO ALEJANDRO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;3;CONCEPCION;461;SANTA JUANA;3;BAJO;1;SIN CONDICIONES;5;CONCEPCION;#70AD47;-37.42485700000;-73.03860100000;155.17000000000;;285;5986.30253554000;1551805.71595000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2310;90;544;PURGATORIO;90;90;0;1;NORTE;13;CONCEPCION;CARDENAS SAAVEDRA BEATRIZ SOLANGE;3;SANTA JUANA;VALLADARES ARAUJO MAURICIO ALEJANDRO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;3;CONCEPCION;461;SANTA JUANA;3;BAJO;1;SIN CONDICIONES;5;CONCEPCION;#70AD47;-37.33466500000;-73.01656100000;160.09000000000;;286;6863.70721301000;1601612.98800000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2311;90;545;TRONGOL HIJUELA 5;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.52833100000;-73.25473500000;198.33000000000;;287;7240.03544682000;1983010.28150000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2312;90;546;LA RESERVADA HIJUELA 3;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.53735400000;-73.18204300000;541.09000000000;;288;14576.20732850000;5411885.44680000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2313;90;547;PUEBLA DE BURGOS;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.56142700000;-73.06345200000;91.65000000000;;289;6342.19110946000;917195.51995000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2314;90;548;PARCELAS CABRERA;90;90;0;1;NORTE;13;CONCEPCION;CARDENAS SAAVEDRA BEATRIZ SOLANGE;3;SANTA JUANA;VALLADARES ARAUJO MAURICIO ALEJANDRO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;3;CONCEPCION;461;SANTA JUANA;3;BAJO;1;SIN CONDICIONES;5;CONCEPCION;#70AD47;-37.37298700000;-73.11859800000;8552.83000000000;;290;218606.53905100000;85531166.87730000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2315;90;549;CABALLO DE PALO Y OTROS;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.54317700000;-73.07434900000;715.59000000000;01-09-2025;291;20458.54716880000;7154894.06030000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2316;90;550;SANTA EDELMIRA II;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.58328500000;-73.09741300000;529.43000000000;;292;19663.55383600000;5295307.89295000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2319;90;553;SAN JOSE;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.57036400000;-73.09099000000;43.74000000000;;295;4901.24454670000;437585.24760000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2320;90;554;PARCELAS ESPIGADO;90;90;0;1;NORTE;13;CONCEPCION;CARDENAS SAAVEDRA BEATRIZ SOLANGE;3;SANTA JUANA;VALLADARES ARAUJO MAURICIO ALEJANDRO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;3;CONCEPCION;461;SANTA JUANA;3;BAJO;1;SIN CONDICIONES;5;CONCEPCION;#70AD47;-37.36198200000;-72.99079600000;1562.19000000000;;296;68372.03959300000;15623476.83570000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2325;90;560;MAIPO III;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;3;LOS BARROS;CAROLINA ANDREA VALENZUELA IBARRA;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.49975900000;-73.04194800000;163.36000000000;;302;5963.80979315000;1634123.64785000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2328;90;563;TRONGOL;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.62213400000;-73.14453200000;6190.68000000000;;305;64470.83886900000;61912298.71940000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2329;90;564;LA QUILA LOTE-C;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.57197900000;-73.15077900000;157.26000000000;;306;6051.30602061000;1572252.42240000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2332;90;567;EL ENTIERRO;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.56601800000;-73.09326900000;17.94000000000;;309;2640.87279968000;179751.06940000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2336;90;573;TRONGOL ALTO HIJUELA 9;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.55246000000;-73.24287800000;159.11000000000;;313;5285.14484426000;1590897.56130000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2338;90;575;HIJUELA LOS BAUTROS;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.56513200000;-73.09854300000;29.60000000000;;315;2942.20304486000;296089.81370000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2339;90;576;AURORA DE NAHUEL 1;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.56287400000;-73.09579300000;223.95000000000;;316;16725.07824980000;2241634.84690000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2340;90;577;EL ALAMO;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.54895900000;-73.07547800000;32.05000000000;;317;2530.83483287000;320526.74750000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2341;90;578;HIJUELA 6 MAIPO;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.53592000000;-73.05126500000;125.01000000000;;318;6789.56659287000;1250811.20720000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2343;90;581;TRONGOL ALTO PARCELA 35;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.57443400000;-73.13471800000;69.76000000000;;320;3570.54129603000;697868.97430000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2344;90;582;HUAPE BURGOS;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.55405100000;-73.10391800000;54.76000000000;;321;3421.19455660000;547890.70740000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2346;90;584;COLEGUAL Y ESQUINA CHICA;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.54319400000;-73.13379800000;154.80000000000;;323;7343.74871773000;1547946.83220000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2349;90;587;TRONGOL ALTO HIJUELA 10;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.56457500000;-73.23611000000;211.08000000000;;326;6244.77414085000;2111875.13610000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2350;90;588;EL MAITEN LOTE 1;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.57064600000;-73.09998900000;32.68000000000;;327;2370.19522337000;326663.96770000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2353;90;591;ESQUINA II;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.54782800000;-73.14949400000;38.56000000000;;330;2985.20750344000;385818.78745000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2356;90;598;LA QUILA;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;467;CURANILAHUE;3;BAJO;1;SIN CONDICIONES;6;NACIMIENTO;#70AD47;-37.55729300000;-73.16390000000;112.92000000000;;334;5905.14228978000;1131566.18300000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
2397;90;904;MALLOGA;90;90;0;1;NORTE;4;NACIMIENTO;BORQUEZ CHARPENTIER MARIO HERNAN;1;CURANILAHUE;SAEZ SAEZ MIGUEL ALFREDO;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;3;SUELO y VUELO;8;BIOBIO;4;ARAUCO;466;ARAUCO;3;BAJO;1;SIN CONDICIONES;5;CONCEPCION;#70AD47;-37.32180500000;-73.24461300000;254.80000000000;;487;9250.90820039000;2548019.12770000000;Concepcion Arauco;Trongol;Bajo;4;PABLO BARRA
3107;90;3249;LT-2, 3 Y 5 SANTO DOMINGO;90;83;0;2;CENTRO;6;CANETE;CRUZ PARDO HECTOR DANIEL;1;CAYUCUPIL;RECABARREN CEBALLOS MARIA JOSE;5;NACIMIENTO;HUGO BENITEZ ALTAMIRANO;4;USUFRUCTO;8;BIOBIO;4;ARAUCO;465;LEBU;3;BAJO;1;SIN CONDICIONES;13;SAN ERNESTO-CAYUPUPIL;#70AD47;-37.54716400000;-73.55494800000;56.98000000000;;12920;9144.42284581000;835469.44895000000;Concepcion Arauco;Trongol;Bajo;4;LUIS FUENTES
96;90;1215;HIJUELA 4 FUNDO EL CARMEN;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;6;LOS SAUCES;RUBIO MENA CLAUDIO HERIBERTO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-38.09711500000;-72.64816700000;98.81000000000;;601;7623.91786911000;987640.60565000000;Traiguen;Tronicura;Medio;3;LUIS FUENTES
1696;90;8299;SANTA ROSA Y EL CONVENTO;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;6;LOS SAUCES;RUBIO MENA CLAUDIO HERIBERTO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-38.08082600000;-72.72978600000;195.76000000000;;5337;8567.55501433000;1958324.30365000000;Traiguen;Tronicura;Medio;3;LUIS FUENTES
2457;90;702;TRONICURA;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;6;LOS SAUCES;RUBIO MENA CLAUDIO HERIBERTO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.98450200000;-72.65765400000;3171.26000000000;;385;40870.58438010000;31710791.09340000000;Traiguen;Tronicura;Medio;3;LUIS FUENTES
2464;90;710;SANTA CLARA;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;6;LOS SAUCES;RUBIO MENA CLAUDIO HERIBERTO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.99084400000;-72.71568600000;1075.33000000000;;392;15409.82496530000;10754373.52320000000;Traiguen;Tronicura;Medio;3;LUIS FUENTES
2473;90;720;CANGULO;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;6;LOS SAUCES;RUBIO MENA CLAUDIO HERIBERTO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-38.01910700000;-72.64112000000;868.22000000000;;401;19378.95564690000;8684793.85260000000;Traiguen;Tronicura;Medio;3;LUIS FUENTES
2499;90;746;ALBOYANCO PARCELA 20;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;4;ANGOL;MEZA ESPINOZA RIGOBERTO ENRIQUE;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;475;ANGOL;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.99329400000;-72.59347000000;201.07000000000;;427;7003.11269741000;2011251.50225000000;Traiguen;Tronicura;Medio;3;JOHAN MADARIAGA
2500;90;748;NAPANIR;90;90;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;6;LOS SAUCES;RUBIO MENA CLAUDIO HERIBERTO;6;ANGOL - PASTENE;CARLOS RATTI;3;SUELO y VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-37.99582500000;-72.74574500000;1145.84000000000;;428;28123.26860620000;11461798.39100000000;Traiguen;Tronicura;Medio;3;LUIS FUENTES
2769;90;2350;PARCELAS A Y B SAN CARLITOS;90;82;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;6;LOS SAUCES;RUBIO MENA CLAUDIO HERIBERTO;6;ANGOL - PASTENE;CARLOS RATTI;4;USUFRUCTO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#FFC000;-38.04065400000;-72.63162600000;45.68000000000;;7358;5389.54991385000;854274.58225000000;Traiguen;Tronicura;Medio;3;LUIS FUENTES
2835;90;2400;EL MORRO LOTE 2;90;82;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;6;LOS SAUCES;RUBIO MENA CLAUDIO HERIBERTO;6;ANGOL - PASTENE;CARLOS RATTI;4;USUFRUCTO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-38.03480900000;-72.69457500000;234.49000000000;;8518;7462.03697637000;2346935.73770000000;Traiguen;Tronicura;Medio;3;LUIS FUENTES
2927;90;9312;PARCELA 7 PELEHUITO VUELO;90;82;0;2;CENTRO;17;ANGOL;MARTINEZ GONZALEZ ROBERTO ALEJANDRO;6;LOS SAUCES;RUBIO MENA CLAUDIO HERIBERTO;6;ANGOL - PASTENE;CARLOS RATTI;2;VUELO;9;ARAUCANIA;1;MALLECO;485;LOS SAUCES;2;MEDIO;2;APOYO PRIVADO;12;ANGOL-LOS SAUCES;#70AD47;-38.02154400000;-72.72824100000;4.71000000000;;10641;6600.35285989000;1389300.27480000000;Traiguen;Tronicura;Medio;3;LUIS FUENTES
